Time	Fluo2	mtRCamp
9.77	31.83711	11.9189
9.78	26.18306	10.06093
9.79	21.6646	8.91018
9.8	21.40612	10.41248
9.81	21.72742	10.79075
9.82	23.56885	8.22196
9.83	24.41672	7.5523
9.84	23.35074	10.54087
9.85	22.77165	11.47636
9.86	22.90089	9.42504
9.87	21.89163	7.21307
9.88	19.61388	4.82211
9.89	18.80637	4.90243
9.9	19.2582	7.09953
9.91	19.01747	10.56554
9.92	18.32318	14.86256
9.93	22.1632	13.9219
9.94	28.23754	10.40034
9.95	30.15276	9.23135
9.96	30.57253	8.90824
9.97	31.44583	10.07369
9.98	32.43168	11.60856
9.99	31.07843	11.75699
10	29.36572	11.69237
10.01	26.4783	11.3713
10.02	23.50575	11.03166
10.03	25.85435	11.22449
10.04	27.92097	11.50377
10.05	25.6913	13.03864
10.06	23.56821	14.40007
10.07	22.16258	14.59393
10.08	21.90355	14.27759
10.09	26.37891	11.85458
10.1	29.14898	10.69444
10.11	27.0806	13.11745
10.12	24.83852	13.45881
10.13	22.23766	9.50092
10.14	22.49828	9.17674
10.15	27.19956	14.49166
10.16	29.03313	15.39422
10.17	27.46621	11.06463
10.18	27.14143	8.86478
10.19	27.94893	8.6063
10.2	29.51766	8.5
10.21	31.61809	8.5
10.22	27.88247	9.68406
10.23	21.06474	11.49343
10.24	23.4832	12.2561
10.25	29.49292	12.61177
10.26	28.49634	11.8375
10.27	25.58841	10.75497
10.28	23.58839	9.01231
10.29	21.74696	7.15434
10.3	24.06792	13.65101
10.31	26.76596	20.90455
10.32	26.2253	13.71343
10.33	25.58905	6.85472
10.34	24.19996	11.62062
10.35	23.17862	15.37322
10.36	25.02005	11.2375
10.37	26.24107	8.53983
10.38	24.62555	12.41707
10.39	24.70881	14.39762
10.4	30.02425	10.5364
10.41	32.28225	7.54874
10.42	27.75829	6.49879
10.43	25.70321	6.64659
10.44	27.73902	8.77908
10.45	27.15418	9.11213
10.46	23.26091	7.17351
10.47	21.61456	7.69516
10.48	22.14755	10.60309
10.49	22.59727	9.77868
10.5	22.98499	6.17595
10.51	24.15715	8.80742
10.52	25.77267	14.96241
10.53	27.98004	14.72098
10.54	30.43562	11.79702
10.55	26.50848	9.40818
10.56	20.6766	7.17903
10.57	20.39391	8.82476
10.58	21.20141	11.23175
10.59	20.52373	11.41075
10.6	19.68367	11.34613
10.61	23.31206	12.1564
10.62	26.9431	12.90772
10.63	26.15111	11.03372
10.64	25.60542	9.35986
10.65	27.31812	9.52115
10.66	28.32617	9.9659
10.67	25.74135	11.85593
10.68	23.71285	12.59615
10.69	23.55104	9.47833
10.7	23.36557	7.30008
10.71	23.12363	7.3647
10.72	23.93666	8.57794
10.73	26.61816	11.82552
10.74	26.81258	12.57168
10.75	23.66271	9.95429
10.76	25.14779	7.93324
10.77	31.41599	6.52762
10.78	32.73704	7.46509
10.79	30.13568	10.26032
10.8	26.79952	10.43673
10.81	23.01947	9.0311
10.82	23.86974	7.09117
10.83	26.80972	4.91009
10.84	27.8236	8.05711
10.85	28.21133	12.93622
10.86	27.88365	13.93216
10.87	27.39925	14.07743
10.88	22.32024	13.62181
10.89	16.64965	13.08881
10.9	19.7265	13.70841
10.91	23.26358	14.41668
10.92	27.65778	16.84022
10.93	31.38825	18.82213
10.94	27.76949	15.9142
10.95	24.11236	13.04702
10.96	20.23512	10.4136
10.97	18.35703	8.3544
10.98	23.81721	8.403
10.99	27.1218	8.4876
11	24.87611	8.66492
11.01	23.94163	8.03344
11.02	25.49252	5.86891
11.03	26.73151	5.15174
11.04	27.5235	6.50877
11.05	28.3076	8.64345
11.06	29.08305	11.63203
11.07	28.36909	10.81873
11.08	26.3979	6.79622
11.09	25.1734	6.67247
11.1	24.43053	9.06343
11.11	27.38685	9.78968
11.12	32.13621	9.70904
11.13	29.506	11.20427
11.14	24.27173	13.25558
11.15	21.84582	13.82533
11.16	20.10106	14.03574
11.17	21.77348	14.0486
11.18	23.95456	14.03206
11.19	24.42645	8.9349
11.2	24.7807	3.50486
11.21	24.60338	6.36419
11.22	24.17474	8.95379
11.23	20.26493	7.80717
11.24	17.07696	7.25334
11.25	18.5958	10.56502
11.26	19.91238	13.07783
11.27	20.41281	12.367
11.28	21.55361	12.2665
11.29	24.47756	13.86547
11.3	26.79938	13.65274
11.31	27.89793	9.75948
11.32	28.74744	7.68713
11.33	29.21633	8.39796
11.34	27.96405	8.19265
11.35	24.70044	6.91678
11.36	25.27519	6.80644
11.37	29.29822	7.74318
11.38	30.14359	8.80457
11.39	28.80258	9.95171
11.4	26.97273	10.38652
11.41	24.88885	10.45114
11.42	25.31823	8.30627
11.43	26.70732	5.31769
11.44	26.28593	5.2107
11.45	25.38124	5.87293
11.46	26.00975	5.1403
11.47	26.89841	4.171
11.48	22.92384	6.05709
11.49	18.52964	8.18957
11.5	21.63964	10.49743
11.51	24.74325	12.52972
11.52	25.80924	9.476
11.53	26.77277	7.00684
11.54	26.96663	8.92943
11.55	26.13404	11.09454
11.56	20.72194	14.34159
11.57	17.91383	15.86084
11.58	22.97078	12.16143
11.59	27.50947	9.03084
11.6	30.91782	7.14082
11.61	31.64978	7.33804
11.62	28.015	10.94077
11.63	24.91285	12.85875
11.64	22.47329	12.68091
11.65	21.41315	13.43635
11.66	21.67164	15.08391
11.67	23.67302	13.34858
11.68	26.95264	9.13221
11.69	28.47809	10.24082
11.7	29.02763	14.31192
11.71	27.1514	12.10225
11.72	24.27552	7.3043
11.73	22.42492	9.65684
11.74	20.87402	14.09963
11.75	24.08321	13.71422
11.76	28.2029	12.40526
11.77	23.72516	13.59717
11.78	18.34562	15.05139
11.79	20.7282	11.87935
11.8	23.18779	8.65453
11.81	21.4756	7.7333
11.82	20.04669	7.04274
11.83	21.11268	8.38375
11.84	22.03786	9.7789
11.85	22.26378	11.44302
11.86	22.85153	13.20129
11.87	24.62886	15.26915
11.88	24.69691	15.10629
11.89	20.75505	9.71021
11.9	20.47597	6.11612
11.91	26.58288	5.66378
11.92	28.56894	6.0662
11.93	25.09545	7.60107
11.94	23.66437	9.56036
11.95	24.31057	11.95132
11.96	24.72083	12.62822
11.97	24.94674	11.96599
11.98	25.26407	11.70895
11.99	25.63576	11.69293
12	27.19344	9.55059
12.01	29.27732	6.46483
12.02	27.0369	8.02209
12.03	23.41814	11.05926
12.04	25.27022	11.44748
12.05	28.29137	11.26964
12.06	26.92944	9.05134
12.07	25.02339	6.57973
12.08	25.1691	11.85444
12.09	25.36427	17.25754
12.1	23.36103	11.61952
12.11	21.98359	6.66318
12.12	27.21786	8.90887
12.13	31.52091	10.64835
12.14	30.63277	9.56582
12.15	29.28369	8.624
12.16	26.27857	8.18768
12.17	24.58278	8.67616
12.18	26.1983	11.50344
12.19	29.16138	12.79137
12.2	34.63811	11.20791
12.21	34.05942	9.69153
12.22	24.93188	8.26988
12.23	22.37585	8.27584
12.24	26.93135	9.82674
12.25	29.54693	10.61933
12.26	30.5488	10.78114
12.27	27.23314	9.96481
12.28	21.17483	8.52713
12.29	21.63659	7.5596
12.3	25.20675	6.8162
12.31	26.173	8.49701
12.32	26.23762	11.01721
12.33	22.16221	9.39739
12.34	17.10577	6.79653
12.35	20.93114	7.71162
12.36	26.03617	9.13327
12.37	23.76299	8.20175
12.38	21.04479	7.13922
12.39	23.62961	9.80469
12.4	25.88542	12.04712
12.41	23.83411	8.75147
12.42	22.77355	5.72063
12.43	27.97526	4.3636
12.44	30.98156	4.10431
12.45	25.32752	8.17541
12.46	22.2612	10.47234
12.47	26.26768	7.92008
12.48	26.8098	7.02173
12.49	20.42838	9.42872
12.5	18.05776	11.26828
12.51	21.72511	12.25362
12.52	26.48857	11.31705
12.53	32.51431	8.16718
12.54	31.02538	7.1078
12.55	22.88318	7.89927
12.56	21.25019	7.64126
12.57	24.02888	6.67195
12.58	24.50927	9.11262
12.59	23.81447	13.29694
12.6	24.78831	12.47571
12.61	26.3878	9.77767
12.62	23.27322	10.83285
12.63	18.92761	12.86814
12.64	19.40842	13.51685
12.65	20.68429	13.93714
12.66	21.15462	12.38612
12.67	21.55889	10.67341
12.68	18.82843	8.51347
12.69	16.47707	6.54874
12.7	21.12975	7.98642
12.71	25.24636	9.41046
12.72	25.47227	10.73544
12.73	25.76161	12.31981
12.74	26.32717	15.03387
12.75	26.8682	15.96618
12.76	27.33657	11.62006
12.77	28.0106	8.7691
12.78	29.12569	9.12478
12.79	29.21168	9.12703
12.8	27.64424	8.56147
12.81	25.61972	8.3227
12.82	23.0349	8.48451
12.83	23.60277	10.08505
12.84	27.14088	13.04105
12.85	28.83148	14.45927
12.86	29.18715	14.76635
12.87	26.07677	14.1234
12.88	21.06841	12.96023
12.89	22.21224	13.16556
12.9	25.84702	13.92498
12.91	24.32012	10.99169
12.92	21.31552	7.00124
12.93	20.0948	10.12057
12.94	19.20613	14.56337
12.95	21.84072	10.88767
12.96	24.82929	6.39628
12.97	23.56818	11.64889
12.98	22.1383	16.67973
12.99	19.34359	10.21767
13	17.14595	4.57786
13.01	20.00528	5.90233
13.02	22.83699	7.75801
13.03	25.53504	12.18478
13.04	27.69723	14.95833
13.05	28.13303	12.40556
13.06	27.5966	10.32694
13.07	24.81843	9.3416
13.08	22.46827	8.76658
13.09	20.85276	8.89582
13.1	21.74584	9.28428
13.11	25.91361	10.01114
13.12	28.4598	9.34231
13.13	29.38052	7.27445
13.14	29.1968	7.87203
13.15	28.16286	10.52147
13.16	29.3502	10.16522
13.17	31.83835	8.04877
13.18	30.68152	11.2756
13.19	27.93488	16.83297
13.2	25.43482	14.47586
13.21	23.01181	9.64585
13.22	21.51118	8.49213
13.23	20.20274	8.10441
13.24	21.00082	7.58647
13.25	22.05078	7.05296
13.26	20.99408	7.51132
13.27	19.84851	8.02688
13.28	18.76599	9.12543
13.29	17.96731	10.19925
13.3	20.03517	11.02329
13.31	21.56218	11.29126
13.32	20.15707	8.54462
13.33	18.73033	6.38815
13.34	17.22751	6.3075
13.35	18.86848	6.64882
13.36	28.31964	8.03842
13.37	31.36735	8.41389
13.38	22.65959	6.92762
13.39	21.59424	5.81974
13.4	31.1581	5.23816
13.41	31.3097	6.18079
13.42	21.42274	8.74907
13.43	21.52324	9.55089
13.44	29.81071	8.90468
13.45	30.72425	7.67237
13.46	27.02485	6.07339
13.47	22.96223	6.71775
13.48	18.72932	8.41391
13.49	22.84145	8.48204
13.5	29.78843	7.99713
13.51	29.7166	9.38877
13.52	28.02044	11.21469
13.53	25.44493	8.51682
13.54	22.74689	5.1886
13.55	29.11659	7.89579
13.56	35.90772	10.93075
13.57	29.07396	10.12274
13.58	22.95849	9.53169
13.59	25.7532	11.63212
13.6	27.87508	13.1752
13.61	25.87184	11.3012
13.62	24.6868	10.55798
13.63	26.65799	14.17674
13.64	26.93606	15.46642
13.65	22.6711	10.50666
13.66	20.56833	7.05012
13.67	22.71684	6.54918
13.68	23.21919	7.27151
13.69	21.28057	9.80774
13.7	21.3169	11.47394
13.71	23.59465	12.15271
13.72	24.99254	12.2705
13.73	25.62272	11.8988
13.74	23.16244	10.82959
13.75	18.639	9.29472
13.76	17.6839	9.38289
13.77	18.52397	10.28758
13.78	23.78054	7.99211
13.79	30.6629	4.51862
13.8	28.34365	4.71301
13.81	23.67442	5.84413
13.82	25.42678	6.58524
13.83	28.20547	7.26402
13.84	28.00165	11.61457
13.85	27.56585	16.25071
13.86	23.06911	13.4085
13.87	18.96576	10.44453
13.88	21.55059	6.32483
13.89	24.22808	3.43031
13.9	27.55578	9.13295
13.91	28.83531	12.9689
13.92	21.40394	8.86574
13.93	16.59878	6.23888
13.94	19.42607	7.90247
13.95	21.95705	8.52187
13.96	23.8631	6.93892
13.97	24.78075	6.96381
13.98	24.13454	9.53261
13.99	22.22261	10.95252
14	18.78169	10.98457
14.01	19.27782	9.99476
14.02	23.42957	8.05614
14.03	25.20341	7.46713
14.04	25.28458	7.83883
14.05	27.48576	8.88238
14.06	30.82949	10.28801
14.07	31.20329	9.7863
14.08	30.39579	8.52594
14.09	26.78683	9.90309
14.1	22.39263	12.01955
14.11	18.98329	10.88028
14.12	15.75225	9.15155
14.13	22.11589	9.95791
14.14	29.40147	11.00787
14.15	27.77682	9.08808
14.16	25.91267	7.13729
14.17	23.1986	5.97411
14.18	20.93104	5.19917
14.19	22.30462	7.59014
14.2	23.534	9.2805
14.21	24.08302	7.66498
14.22	24.12316	6.34463
14.23	22.55623	5.95639
14.24	21.49859	6.18663
14.25	21.59527	7.81869
14.26	21.4098	8.62779
14.27	20.74757	8.0462
14.28	22.68573	8.56695
14.29	27.96859	10.50557
14.3	27.57091	9.54306
14.31	21.56119	5.71442
14.32	21.06361	4.48545
14.33	24.74699	5.22833
14.34	26.55504	6.36077
14.35	27.2819	7.7178
14.36	26.75388	8.61131
14.37	25.6879	9.30612
14.38	24.00333	9.44407
14.39	22.12933	9.4115
14.4	21.7189	7.75466
14.41	21.60568	5.76796
14.42	21.63758	4.01262
14.43	21.68618	2.28389
14.44	25.49733	5.18895
14.45	29.35216	8.17029
14.46	29.6427	7.54011
14.47	29.45477	6.94627
14.48	24.64079	6.70382
14.49	20.87206	6.90419
14.5	22.61681	9.44042
14.51	23.92538	11.3297
14.52	23.73152	10.99057
14.53	24.71139	10.38851
14.54	28.55606	9.14469
14.55	29.93754	7.94102
14.56	26.86832	6.8099
14.57	24.03749	6.61272
14.58	21.53331	7.69524
14.59	21.91975	7.32855
14.6	25.34464	5.43853
14.61	27.93851	6.41705
14.62	29.86111	9.7127
14.63	29.50443	9.8292
14.64	27.74364	7.98726
14.65	28.01702	7.38406
14.66	29.22827	7.35201
14.67	30.41548	9.24634
14.68	31.59467	11.78257
14.69	26.81794	11.26156
14.7	20.69553	10.0498
14.71	20.89436	10.91702
14.72	21.94432	12.06416
14.73	24.84526	10.94715
14.74	27.80773	9.69294
14.75	27.4686	7.62508
14.76	26.77813	5.99831
14.77	21.94813	9.56847
14.78	18.74268	12.80863
14.79	25.20474	14.08502
14.8	29.43974	14.02785
14.81	25.27145	8.93885
14.82	22.70344	6.05007
14.83	24.35153	8.958
14.84	24.68366	11.00166
14.85	22.47002	11.37336
14.86	21.35307	10.26116
14.87	21.83798	6.98153
14.88	23.69529	5.99745
14.89	27.08762	7.58091
14.9	26.8668	8.59095
14.91	23.5391	9.10792
14.92	23.68081	9.02045
14.93	26.10382	8.53554
14.94	26.45229	11.53056
14.95	25.77403	16.24787
14.96	22.94755	13.78571
14.97	19.34483	8.72928
14.98	19.34893	7.02072
14.99	20.25362	6.14808
15	20.19327	7.19209
15.01	19.98338	8.5331
15.02	20.87188	9.18166
15.03	21.84119	9.77927
15.04	23.11669	7.33254
15.05	24.03124	5.14451
15.06	19.53985	6.95389
15.07	16.09158	8.9354
15.08	19.72637	12.08579
15.09	23.51168	13.91985
15.1	27.92243	10.28507
15.11	29.17884	7.292
15.12	21.44039	6.12883
15.13	18.46803	5.90092
15.14	25.38243	7.61311
15.15	28.6909	8.14453
15.16	26.38058	6.83609
15.17	25.77403	6.79622
15.18	27.19569	8.26647
15.19	26.9302	9.46677
15.2	25.12083	10.42006
15.21	24.10911	10.06274
15.22	23.65677	8.78635
15.23	22.15926	8.06937
15.24	20.10743	7.64907
15.25	21.64541	6.21841
15.26	24.58591	4.39301
15.27	26.08103	5.40724
15.28	27.17958	7.2006
15.29	25.6819	6.37002
15.3	23.72726	5.07761
15.31	18.59101	8.83105
15.32	13.16288	13.04742
15.33	18.66071	9.09735
15.34	24.14435	5.23073
15.35	25.21033	6.13542
15.36	25.41393	7.0474
15.37	18.83917	8.01671
15.38	14.52227	9.4416
15.39	20.59661	12.96317
15.4	25.38123	14.42993
15.41	26.1727	9.53479
15.42	26.91421	7.37209
15.43	27.54439	11.29792
15.44	26.02759	12.65235
15.45	20.93858	9.72839
15.46	19.64713	8.14393
15.47	23.16869	8.25715
15.48	23.71108	7.53533
15.49	21.35269	6.00046
15.5	20.87093	4.90021
15.51	21.79164	4.12476
15.52	23.03192	7.11089
15.53	24.45357	12.23195
15.54	25.50023	10.6242
15.55	26.3889	6.1814
15.56	27.26483	5.61608
15.57	28.13695	6.21421
15.58	31.19416	8.17397
15.59	34.68368	10.40312
15.6	33.91098	10.93037
15.61	32.66717	11.2695
15.62	28.55157	8.92464
15.63	24.62485	6.63835
15.64	29.53602	9.01277
15.65	33.65441	10.89491
15.66	30.42337	8.21341
15.67	27.93758	6.2534
15.68	29.27859	7.99815
15.69	29.31933	9.70225
15.7	24.97321	11.26917
15.71	24.11669	11.48126
15.72	31.62923	8.44409
15.73	34.89132	6.55824
15.74	30.59379	6.72005
15.75	26.16581	9.08831
15.76	21.56171	14.43528
15.77	19.86166	15.32323
15.78	21.1701	11.59178
15.79	22.5505	9.76702
15.8	23.98818	9.45994
15.81	24.30994	11.4555
15.82	23.95478	14.84782
15.83	21.65427	14.69446
15.84	18.47183	12.93368
15.85	22.29039	12.91418
15.86	28.39678	13.46372
15.87	26.85271	14.43639
15.88	23.62168	15.50238
15.89	28.72578	11.42198
15.9	34.91333	6.67262
15.91	30.25854	6.868
15.92	25.16093	7.32821
15.93	27.37405	8.26495
15.94	28.99336	9.1964
15.95	23.95295	10.06852
15.96	19.99677	10.39742
15.97	22.30709	7.58668
15.98	23.61882	5.88801
15.99	21.24388	8.295
16	19.91837	9.48164
16.01	21.30798	7.51097
16.02	23.38732	5.87395
16.03	26.77964	4.87207
16.04	28.45647	5.22831
16.05	27.665	7.53862
16.06	26.84278	8.46574
16.07	25.98669	7.86812
16.08	28.12117	8.11001
16.09	32.78989	9.0633
16.1	32.7032	10.23213
16.11	29.53679	11.54057
16.12	28.42386	11.09977
16.13	28.31064	9.80735
16.14	25.24022	9.48083
16.15	21.12105	9.49686
16.16	23.15663	9.35705
16.17	26.69423	9.17921
16.18	25.09107	7.99049
16.19	22.71613	6.65
16.2	21.55021	8.9646
16.21	20.47381	11.53124
16.22	27.03255	11.85434
16.23	32.67677	12.0563
16.24	25.4558	10.554
16.25	19.63579	9.47608
16.26	23.02811	11.18878
16.27	25.65416	12.33302
16.28	25.16925	11.16933
16.29	24.61221	10.49492
16.3	23.8533	11.18972
16.31	22.30784	11.67725
16.32	19.15745	11.74187
16.33	19.24493	10.87603
16.34	24.30137	8.58226
16.35	27.8786	8.35503
16.36	29.72055	10.55213
16.37	27.28105	9.93753
16.38	20.98028	6.78714
16.39	19.20859	9.10205
16.4	20.56563	15.19241
16.41	22.49604	13.03499
16.42	24.72571	6.57293
16.43	23.53423	5.55176
16.44	21.03005	6.61826
16.45	24.07862	7.36606
16.46	28.61809	8.02829
16.47	26.59112	10.48422
16.48	23.44125	13.24688
16.49	21.04822	11.95342
16.5	18.72136	10.30534
16.51	21.88662	11.37963
16.52	24.76192	12.26213
16.53	20.69082	8.80467
16.54	17.20126	6.09064
16.55	18.12198	9.0146
16.56	19.31641	11.46485
16.57	21.73994	11.78795
16.58	23.48692	11.17845
16.59	23.17984	7.73754
16.6	23.06005	5.58254
16.61	23.35059	6.24478
16.62	24.02087	7.45213
16.63	25.31328	9.55256
16.64	24.7453	9.87121
16.65	21.85391	7.96465
16.66	22.49068	6.84159
16.67	26.51319	6.47041
16.68	27.48389	7.43875
16.69	26.2075	9.39339
16.7	23.70825	9.93845
16.71	20.52582	9.69599
16.72	19.70807	9.08794
16.73	19.86936	8.32852
16.74	22.41583	7.69415
16.75	25.66341	7.09653
16.76	21.81268	8.35456
16.77	16.59443	9.97007
16.78	22.43272	13.58648
16.79	29.4438	17.41512
16.8	25.31659	11.92275
16.81	21.05028	6.39313
16.82	22.47193	7.78221
16.83	23.74509	9.02614
16.84	23.6965	8.97807
16.85	24.5767	8.78725
16.86	30.10203	7.88256
16.87	32.70043	6.98532
16.88	25.62421	6.11268
16.89	20.23742	6.31807
16.9	18.83231	9.06419
16.91	19.1654	9.61993
16.92	22.5417	6.34082
16.93	23.17243	5.32872
16.94	20.15128	7.33196
16.95	19.97585	8.70365
16.96	22.70594	9.4305
16.97	24.18674	9.78622
16.98	24.68768	9.85084
16.99	24.06586	8.41855
17	22.77345	6.09221
17.01	21.88332	6.64907
17.02	21.17249	8.49102
17.03	20.04549	8.20391
17.04	18.78513	7.2346
17.05	20.39694	10.71885
17.06	22.62661	15.16113
17.07	24.23888	13.37382
17.08	25.77375	10.80554
17.09	25.08875	9.5164
17.1	24.32711	8.31075
17.11	25.03742	8.19754
17.12	26.01855	8.06912
17.13	29.8963	7.77806
17.14	32.45302	7.51147
17.15	27.58993	7.38223
17.16	23.58489	7.60317
17.17	22.6802	9.08945
17.18	22.30021	9.98723
17.19	23.25349	9.38962
17.2	23.96496	9.55668
17.21	24.22344	11.15617
17.22	23.66651	11.6663
17.23	21.95381	10.63237
17.24	20.78349	9.74562
17.25	20.20243	9.01877
17.26	21.46967	8.81984
17.27	24.2804	9.06178
17.28	22.90921	9.40283
17.29	18.87068	9.8071
17.3	18.77531	11.72921
17.31	20.56815	14.37813
17.32	24.08713	11.22736
17.33	28.20682	6.05823
17.34	26.73042	5.37607
17.35	23.91968	5.7638
17.36	24.4233	9.73398
17.37	25.40863	14.22486
17.38	25.75726	10.23865
17.39	26.06533	5.72619
17.4	26.59832	7.37376
17.41	26.88028	8.9648
17.42	23.82708	9.80487
17.43	21.63276	10.71506
17.44	24.91187	12.07209
17.45	27.02377	13.62422
17.46	24.50356	15.95056
17.47	22.99667	16.50043
17.48	24.27305	12.17085
17.49	25.44733	9.14674
17.5	26.41664	8.74299
17.51	24.34345	8.04983
17.52	17.6715	6.91923
17.53	16.12436	7.07714
17.54	20.50202	8.72471
17.55	23.82813	9.42309
17.56	26.21961	9.27782
17.57	26.96681	8.21921
17.58	26.59512	6.53907
17.59	22.93592	7.23892
17.6	17.58843	9.16099
17.61	18.88259	10.4147
17.62	22.67918	11.41658
17.63	24.68457	11.02356
17.64	26.21943	10.26414
17.65	22.17076	7.4959
17.66	17.19497	4.39411
17.67	21.12331	7.55662
17.68	25.79202	11.23999
17.69	24.72547	10.01933
17.7	23.52217	8.80858
17.71	21.06659	8.72741
17.72	19.32912	8.44832
17.73	22.8512	6.71959
17.74	26.41525	5.61518
17.75	30.16325	7.24724
17.76	32.07133	8.61924
17.77	28.50065	9.21685
17.78	25.96481	9.45602
17.79	25.65825	8.92303
17.8	25.36376	8.50735
17.81	25.08873	8.28092
17.82	24.74163	8.8223
17.83	24.30583	10.30857
17.84	24.36792	9.61144
17.85	24.90091	6.8493
17.86	24.51648	8.00043
17.87	23.46652	11.99037
17.88	24.89715	11.64454
17.89	27.69186	8.91445
17.9	26.00815	6.66649
17.91	22.50261	4.61465
17.92	22.15814	7.69359
17.93	22.7237	12.24961
17.94	21.35724	11.77183
17.95	19.6285	10.35017
17.96	20.27567	8.85531
17.97	21.16433	7.35301
17.98	23.12178	8.83819
17.99	24.98312	10.38432
18	23.75532	11.41825
18.01	22.51401	12.15803
18.02	21.15698	10.38071
18.03	20.26487	8.82079
18.04	21.63845	8.32037
18.05	22.29544	8.00654
18.06	20.63133	8.29707
18.07	20.68675	9.14785
18.08	24.72528	11.29635
18.09	26.80647	11.67733
18.1	25.51406	9.01186
18.11	25.00474	7.55594
18.12	25.52171	7.68518
18.13	26.57025	8.8129
18.14	28.15372	10.94538
18.15	28.64338	11.04568
18.16	28.28771	9.57543
18.17	25.21611	8.45123
18.18	20.5474	7.53051
18.19	22.41624	8.1713
18.2	27.14958	9.49629
18.21	28.0965	8.21464
18.22	27.85404	6.11421
18.23	26.99752	8.98142
18.24	26.01219	12.89071
18.25	22.93691	10.86182
18.26	19.60921	8.1157
18.27	21.31059	9.439
18.28	23.19786	10.84109
18.29	23.61764	8.07895
18.3	23.93807	5.73865
18.31	23.24327	7.70932
18.32	23.36864	9.23498
18.33	27.97325	8.3303
18.34	30.08179	8.05945
18.35	23.36125	10.03064
18.36	19.22368	11.07291
18.37	21.53348	9.79652
18.38	22.69594	9.74728
18.39	21.74318	11.96041
18.4	20.8575	12.30618
18.41	20.06551	10.04446
18.42	20.49086	9.39005
18.43	22.21959	10.45655
18.44	21.42267	10.24661
18.45	18.54731	8.98625
18.46	20.51382	10.02791
18.47	25.52166	12.51554
18.48	26.83962	11.70868
18.49	26.41985	9.35029
18.5	23.31397	9.83407
18.51	19.29095	11.2883
18.52	17.29949	11.27451
18.53	15.78116	10.91884
18.54	20.49444	11.62557
18.55	26.08386	12.48166
18.56	26.2998	12.531
18.57	26.16654	12.51601
18.58	23.48453	10.64201
18.59	21.15466	9.13797
18.6	23.25509	12.28836
18.61	25.13269	14.53426
18.62	25.63311	11.19001
18.63	25.33252	8.73628
18.64	21.92366	9.73816
18.65	20.70452	10.27222
18.66	25.38977	9.54485
18.67	27.67451	8.33436
18.68	25.21893	6.16982
18.69	22.42581	7.50386
18.7	19.13015	14.04657
18.71	19.51961	14.94852
18.72	24.10768	9.42372
18.73	28.29974	7.65337
18.74	32.14493	9.1717
18.75	31.63752	9.66493
18.76	28.21262	9.47107
18.77	24.40136	7.42059
18.78	20.39488	4.43201
18.79	19.74924	6.98583
18.8	20.34685	11.58992
18.81	21.80572	15.53882
18.82	23.48585	19.31938
18.83	23.00931	14.62638
18.84	22.18526	8.56806
18.85	22.51456	7.34637
18.86	22.93485	6.5063
18.87	31.96475	8.50412
18.88	40.13373	10.34965
18.89	33.29997	9.38034
18.9	27.35001	8.531
18.91	27.65708	8.531
18.92	27.42564	9.04818
18.93	24.88941	11.77879
18.94	24.03418	13.67694
18.95	28.08925	13.14343
18.96	28.62678	12.81217
18.97	21.71237	12.90935
18.98	18.18034	11.95171
18.99	20.02177	9.31829
19	19.93596	8.91911
19.01	17.51294	11.22943
19.02	18.59314	12.19336
19.03	22.93875	11.90231
19.04	23.13882	10.9142
19.05	20.37615	9.42793
19.06	23.42069	7.52238
19.07	29.60825	5.38989
19.08	31.24794	7.19325
19.09	31.07011	10.56955
19.1	26.33032	11.11036
19.11	20.30457	10.85188
19.12	19.29324	9.47325
19.13	19.19657	7.8903
19.14	21.02829	6.29228
19.15	23.04756	4.69279
19.16	20.82116	7.32381
19.17	18.61536	9.86635
19.18	19.1163	8.18569
19.19	19.65216	6.50336
19.2	20.47569	4.8072
19.21	21.17011	3.87519
19.22	21.25128	6.57323
19.23	21.92819	9.01581
19.24	24.49647	10.64735
19.25	26.12829	11.4852
19.26	25.62787	10.51589
19.27	26.33126	9.33706
19.28	29.07738	7.80271
19.29	28.6366	5.9649
19.3	24.08059	3.73523
19.31	21.90959	6.72928
19.32	22.10397	14.90405
19.33	22.85743	14.66853
19.34	24.03663	8.02863
19.35	22.64761	6.9855
19.36	19.77173	9.1826
19.37	20.5772	11.2554
19.38	22.96817	13.27466
19.39	23.2717	10.24197
19.4	22.93257	5.6539
19.41	25.12831	8.73781
19.42	27.84238	13.3905
19.43	24.59362	10.92253
19.44	20.65176	7.62688
19.45	20.56213	7.08048
19.46	20.67015	6.70554
19.47	22.33426	8.53146
19.48	24.10474	9.91373
19.49	26.91548	6.95721
19.5	29.29124	5.07546
19.51	29.35586	8.9041
19.52	28.7148	11.73752
19.53	25.62955	11.12389
19.54	22.21651	10.78623
19.55	17.99963	11.12536
19.56	16.32576	11.32104
19.57	19.26626	11.25642
19.58	20.9418	11.15089
19.59	20.87718	10.98908
19.6	22.99767	11.85732
19.61	27.42392	13.81248
19.62	28.21959	13.06426
19.63	26.07109	10.12376
19.64	25.13023	10.57719
19.65	24.93636	13.12996
19.66	25.15095	12.55755
19.67	25.5547	10.53776
19.68	24.56703	9.89817
19.69	23.11332	9.72085
19.7	25.17359	9.34557
19.71	28.03293	8.92528
19.72	24.40682	14.03787
19.73	19.8994	19.90232
19.74	24.6844	13.57087
19.75	29.89345	6.65375
19.76	26.06429	9.12536
19.77	22.52601	11.22501
